protein,pvalue,log2FC,adj_pvalue
NASP,5.4892249264936444e-08,-0.9427972923029877,9.196562992233199e-06
FASN,0.020831401788762593,-0.20523975792042393,0.06310263295678015
FNTA,0.8451702461545889,-0.03272504060032588,0.8940168995263208
CCT3,0.013612657228480119,-0.13704982614337524,0.046837863260078515
MRPL19,0.9789995098903316,-0.012599365263845641,0.9857886881836071
TUFM,0.32412465002562985,0.10199310007393692,0.4584048621791051
SRP9,0.00025127588981485295,-0.33447168714739917,0.002695955113383004
AARS,0.029339866167429274,-0.18351963312296604,0.08145049386450653
CARS,0.10173732753324112,0.2057868794570723,0.1985518811535835
SARS,0.2137349402135656,-0.14111086226761316,0.33635455186787994
PPM1F,0.5897283898874153,-0.13274715419661476,0.7018734607512516
PSMB3,0.4499525199096756,0.16224251624377573,0.5781533899544143
PSMB2,0.49529102548098836,0.06402286999612272,0.618900661788636
MCM2,8.372179315237149e-08,-1.0331601929708256,1.215640436572434e-05
ACADVL,0.002657763848918985,0.5886630282758922,0.014187768781729287
YLPM1,0.8288675405182374,0.015967029040055536,0.8830291762968583
TMED10,0.05657438057743435,0.2215994516474602,0.13094474059261638
RBM25,0.09621109290274446,-0.1677417699611503,0.19154274254312378
EIF2B2,0.30571447008018215,0.43881194694910164,0.4392124774634807
HINT1,0.07605768662758579,-0.1038806432164705,0.1617711342528143
NUP153,0.4279617574899155,-0.25467960987001703,0.5574764998881795
RANBP2,0.8252420960845287,0.00945334768555739,0.8806356125781987
GSK3B,0.26691352485452763,0.41465189530472557,0.3968175134014752
NT5C2,0.9959332540261622,0.0012829810464971558,0.9973069550661983
SEPHS1,0.002916752193814643,0.21923264512949459,0.015125443519353077
GMPS,0.009900088936862615,-0.41944920553528675,0.03763070454535214
LIG3,0.042251293287078405,-0.6766037899296364,0.10577392733247905
GNAQ,0.7386025845204257,-0.21972693287586864,0.8145197109293606
IDH3A,0.03186603065569449,0.40186820670512446,0.08638988613485192
GDI2,0.9626081446795898,-0.00393424268697018,0.9728819207016921
EMD,0.5300903378830011,-0.05861900443505874,0.6497111738374656
CPT1A,0.18428339332078608,0.2725538526279401,0.30110219853913883
SERPINH1,0.004930695172509386,0.37130889554909174,0.022188128276292237
PDLIM4,0.000554151638216682,3.3973036262807064,0.004660008756895496
ST13;ST13P5;ST13P4,2.4809899159485287e-05,-0.2369377111640425,0.0005687995828353575
VASP,0.018265673508969058,1.5788245111196275,0.057489359685743646
DNM2,0.032463515764625236,-0.1904469514757352,0.08772399173120815
METAP2,0.03576317554182902,0.42989545061728407,0.09418645263615914
CCT8,0.24405851129267092,-0.12455087508309504,0.3712007245778193
CCT4,0.10664444816941628,-0.09934927750540012,0.20573215953320517
ANXA11,0.13413902754629642,0.7002002492140562,0.2416499602943206
FXR1,0.0023878267063341045,-0.1874819940725594,0.0130017164159892
FXR2,0.1936583455620067,0.4674759039195102,0.3119732815340611
RAB5C,0.13650025388757778,0.19732947985154325,0.24440511229449097
RAB7A,0.13522730904971675,0.09849553642112241,0.24272360289072237
DAP3,0.2699697729254386,-0.1406342430531744,0.3997241097427637
SSR4,0.0005093259288314702,0.6909904957307873,0.004402031242043421
BCAP31,0.016327999274278193,0.676105927151692,0.05324398404258038
ALDH3A2,0.025263900385894572,1.0340070360245548,0.07405757071396821
HSD17B4,0.009768661624961855,-0.32187567405623696,0.03719605772581629
PSMD7,0.7245017381982641,0.028744787906855862,0.8054862892181054
RPS6KA3,0.02058797403914542,0.6502203462991964,0.06280197122865368
HDGF,0.005381098905134861,-0.20703688173520973,0.02377288725229965
NDUFA8,0.8861153018885658,-0.012049601638963736,0.9230959262757523
HNRNPA3,0.0011000609282428775,-0.25558199525509195,0.007540861212278263
PGD,5.552578073860503e-06,0.43794863870355627,0.00019505669427206736
HNRNPM,0.0012773769441942239,-0.14618035921148476,0.008265438273945632
KPNA2,0.9264324798632589,-0.010257615099067863,0.9495387958316132
NCBP2,0.17435512367279474,-0.6306708957951699,0.2902544136622511
RAP1GDS1,0.5139687173283953,0.33093521411462135,0.6338169532373841
MAP2K6,0.001269320914949298,-0.48947136721101714,0.00825248045599872
ARHGDIA,0.5593857281787341,-0.02244650424084682,0.6742638782777929
ARHGDIB,8.175308156822669e-05,2.8925311858958977,0.0012195767921616282
AGFG1,0.5008062555692511,0.4596813744885644,0.6225832306368119
HNRNPF,0.0409984095053667,-0.16782849268624034,0.10371026237246071
MSH6,8.756642829540075e-05,-0.9725874495664506,0.0012666485231127497
SMS,0.0201267295388382,0.3727311096039472,0.06200285280847185
THOP1,0.18420743573474163,-0.14513568580125025,0.30110219853913883
CAPZA1,0.1280784005656657,0.14553827460139246,0.23363044927304846
CRIP2,0.0009000837505015284,0.29713933665305703,0.006578464458363519
NUP98,0.2810745312567551,-0.09422914633197266,0.41307714512632426
BLVRA,0.0038956724385651458,0.2255709896015361,0.018813247386241436
SLC25A1,0.19602044324255638,0.20999562084832135,0.3140208481295526
PPP5C,0.2331215238339743,-0.13402568475734,0.35781443193121637
NUBP1,0.947332522533764,0.028675963829428497,0.963703986024539
ACLY,0.2257663306815403,0.05962661425836657,0.3489844345098615
METAP1,0.3072489255318255,0.08892277916855917,0.4408354148934887
SUCLG1,0.7486831327073058,0.032836821951534034,0.8216937276142763
COPB1,0.8654549353486121,0.018116357123165727,0.9088420175372907
COPA,0.3594449593325219,0.09176322483795829,0.4908282892954437
CTSC,0.3544394644634383,-0.4377649633507943,0.4869674537836895
HCCS,0.5563968525215245,0.14438541922159942,0.6731703337693706
IST1,0.4619427007088242,0.41504587638278423,0.5890580808804562
SUB1,0.21596610802605043,-0.10409201718546868,0.33864232057648513
CLNS1A,0.003146561490729484,-0.5692428291931044,0.01596914271735277
RARS,0.02078231308749986,0.13828181760186808,0.06304437610924693
CACNA2D1,0.39725790744933903,0.42907725657886786,0.5285447296424315
YARS,0.0027693488078997285,-0.3801363923457366,0.014675527259381043
USP14,0.0016184455770781674,0.18794119598218373,0.009657464292811639
HSPA2,0.0013754712657503632,-1.6246268182803156,0.008633361431712654
BCAT1,0.08696805061714126,-0.979802982200237,0.17603755970644394
ATP1B3,0.04555467685106886,1.4109104110068706,0.11274782520639542
RAD23A,0.06939198856963263,-0.16706113194850047,0.1520480393407041
RAD23B,0.5669592491959382,-0.06088790757126361,0.6796022260587526
