"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CBX5__1062",-0.504413182854599,26.8983255958872,-2.59026277842992,0.0192992495249485,0.0774102494757602,-4.14491682858388
"RPLP1__675",-1.37284882863665,28.2747653511879,-2.58813693360246,0.01938364604981,0.0774918145730071,-4.14903719971074
"TTLL12__1476",-0.875496707733323,23.6775168967202,-2.58795856447077,0.0193907433160188,0.0774918145730071,-4.14938285504619
"TRA2B__1300",-0.23670127104759,27.1032339842801,-2.58676084227199,0.0194384645834327,0.0775042709999937,-4.15170361971829
"RPA3__992",-0.750018712105398,25.2118509070562,-2.58609529886077,0.0194650304118441,0.0775042709999937,-4.15299301355106
"CLPTM1__635",1.10489215007798,25.0314353754482,2.57407521760811,0.0199508183501776,0.0792935809611073,-4.17625604284766
"RPS29__142",0.493352250338685,28.2326467251111,2.57268934382694,0.0200075645482449,0.0793742724700863,-4.17893523540113
"SF3B2__1448",-0.185435746050274,26.7117488775157,-2.57058859386972,0.0200938752298917,0.0795717459103712,-4.18299526701922
"SEC23A__301",1.36220701722537,24.7045487058974,2.56820978364053,0.0201920380369775,0.0797133886881006,-4.18759098784104
"OSBPL8__1914",0.936847198677739,24.0682344585591,2.56734152302928,0.0202279808049067,0.0797133886881006,-4.1892679638277
"GRN__938",0.403811043503033,27.1844645910798,2.5669040433964,0.0202461138969183,0.0797133886881006,-4.190112829043
"SRM__859",-0.256854815731455,24.9978768032014,-2.56596752377849,0.0202849837067115,0.0797133886881006,-4.19192123866849
"TFAM__1346",-0.27482812686338,25.5245917030487,-2.56530221011101,0.0203126403681799,0.0797133886881006,-4.19320578104423
"PMPCB__563",0.889563531809106,24.5653876869203,2.557263483172,0.0206496528838715,0.080873171128939,-4.20871512081496
"SAE1__2046",-0.431593193571569,25.2436361035677,-2.55648806601853,0.0206824409177314,0.080873171128939,-4.21021004877771
"UBE2C__448",-0.661706638851328,23.7268127335794,-2.55520924466041,0.0207366232534226,0.0809397230214238,-4.21267506402999
"AAMP__225",1.06084723665436,23.5153472455436,2.55345641220422,0.0208111082448138,0.0810851408894532,-4.21605290420277
"RPL8__1295",-0.152875999745504,29.0062973505652,-2.54702756222384,0.0210864790914662,0.0820113418950241,-4.22843320669217
"ALCAM__1464",0.268099166058743,25.8053451228457,2.54399560759333,0.0212175469623815,0.0823740058539518,-4.23426727358404
"GAL__885",2.43532562712296,24.538766595639,2.54082090872751,0.0213556148062105,0.0827517604605249,-4.240372770717
"RPL38__1309",-0.195379696774339,28.5213547194786,-2.53963838133557,0.021407260797668,0.0827517604605249,-4.24264612768098
"IPO7__617",-0.276452268203634,26.4026649651533,-2.5391453056046,0.0214288305324775,0.0827517604605249,-4.24359390784234
"NIT2__1985",0.14507403915626,24.9714036624866,2.52566156671173,0.0220267413264704,0.0849101639098275,-4.26948084213979
"DHX30__1648",-1.05079058435593,23.9993841974923,-2.52315673548143,0.0221395429598256,0.085194213015018,-4.27428310299084
"RAB11A__1275",0.321020332225856,27.0424499853062,2.51867659061421,0.0223426679622499,0.0858242166168965,-4.28286718612762
"SRSF6__1436",-0.254777104444258,27.6429232225677,-2.51732711233892,0.0224041974140349,0.0859090527601549,-4.28545150160396
"HNRNPK__1251",-0.215027265921844,29.5428976445232,-2.51376406566857,0.0225674275487225,0.0863828773306108,-4.29227195475745
"HIST1H1E__750",-0.458013306270988,30.8874047987798,-2.51278340251062,0.0226125511179955,0.08640374795613,-4.29414840641134
"DPP3__319",0.298055373349506,26.2326567326475,2.51121816695171,0.0226847500388744,0.0864880394237535,-4.29714273461092
"SPTBN1__1355",0.213117541752258,27.0405828253624,2.51058472576046,0.0227140305557333,0.0864880394237535,-4.29835428480229
"RHOG__1341",0.769740162091558,24.2647700985869,2.50372300828026,0.0230335139602515,0.0875514719117414,-4.31146959747809
"TUBB4B__1325",-0.251600175312316,31.5583511610116,-2.50227066952918,0.02310167896114,0.087657590204465,-4.31424350330113
"AKR1B1__810",-0.325913419558141,27.4718691197541,-2.49813177807682,0.0232969859769683,0.0882225683445874,-4.32214465275727
"DDX39A__420",-0.482669533255731,25.5746615661719,-2.49740192302277,0.0233315883225355,0.0882225683445874,-4.32353733795742
"PSMC2__1005",0.258021697249095,26.7368563541624,2.49308320423443,0.0235373361784672,0.0888463053669004,-4.33177442584367
"CTNND1__236",0.336564251194361,25.1876624601502,2.48932519390917,0.0237177676320715,0.0892212815063125,-4.33893684310131
"IDH2__1090",-0.263326690885542,27.1934540042441,-2.4893078135607,0.0237186051387305,0.0892212815063125,-4.33896995708558
"NPLOC4__1715",0.318626206132297,25.3509318521764,2.48726524698469,0.0238172253971993,0.0894377877846554,-4.34286083749173
"PEBP1__957",-0.175583678094227,29.1467044924559,-2.48454543387405,0.0239491471725569,0.0896853948547779,-4.34803955755314
"TCEB2__1538",-0.258968509997139,26.9661111032956,-2.48420889269495,0.0239655187352988,0.0896853948547779,-4.34868017758164
"EIF3I__1441",-0.19674358230078,26.7578478161372,-2.48032817307164,0.0241550686999933,0.0902396906150693,-4.35606443950021
"CHMP5__2034",-0.543633403125678,25.77161493602,-2.47799206466605,0.0242698563185731,0.0904453757983777,-4.36050707127228
"MACROD1__1871",-1.21251988394143,24.9142070912738,-2.47683076418725,0.0243271100089696,0.0904453757983777,-4.36271483358275
"CCDC47__1783",0.232564268014798,24.9504793169246,2.47667688061004,0.0243347062524561,0.0904453757983777,-4.36300734809057
"RAD21__522",-0.44269679336109,24.0030913962563,-2.47196224213339,0.0245685272965728,0.0911130712365237,-4.37196529538039
"AIFM1__630",0.258327452891908,24.9947452474985,2.47115766800705,0.0246086413976037,0.0911130712365237,-4.37349322932336
"EPHA2__942",0.807112920324517,23.7890611890406,2.47053251744425,0.0246398525979396,0.0911130712365237,-4.37468027003512
"PIN1__1454",-0.238243614831447,26.0547627809241,-2.46702339137385,0.0248157442425393,0.091522799410086,-4.38134086936434
"LRWD1__2059",-0.379920027700127,23.2932977661796,-2.4666466378859,0.0248346990134806,0.091522799410086,-4.38205571901204
"TSR1__1578",-0.307273779074237,24.4253201867225,-2.4534966302774,0.0255049190030505,0.0938339756564932,-4.40697490843189
"SRSF10__566",-0.225639268787049,26.0396542432921,-2.45218689238309,0.0255725997327978,0.0939243207724008,-4.40945347984154
"TOMM70A__598",-0.243931566760569,25.5889550707932,-2.44817006238402,0.0257812278796311,0.0945311688919806,-4.41705116695397
"XAB2__1969",-0.509071125477139,22.9244258192228,-2.44511279133382,0.0259410929503067,0.0945321474271445,-4.42282999822163
"PDS5A__1576",-0.681073885551751,24.0434360577795,-2.44471817376803,0.0259617955461434,0.0945321474271445,-4.42357565618685
"ITGAV__692",0.83649952039492,24.0769021380392,2.4441604785324,0.0259910801643585,0.0945321474271445,-4.42462936527138
"MAVS__1658",0.897618059071135,24.2954524511027,2.44360988418037,0.0260200224710321,0.0945321474271445,-4.42566954789798
"FXR1__1137",-0.302193738650015,25.3661594240432,-2.44245667057572,0.026080740319336,0.0945321474271445,-4.42784784396998
"GAA__749",0.410511123365247,24.9353777339237,2.44243711614885,0.0260817710304106,0.0945321474271445,-4.42788477603159
"TBRG4__1782",-0.65471276754759,23.9884247076671,-2.44201922879874,0.0261038069964078,0.0945321474271445,-4.42867399863082
"RRP1B__1500",-0.740953188870158,23.695110223235,-2.4415471769217,0.0261287202714146,0.0945321474271445,-4.42956544051385
"SCP2__883",0.283880681616488,25.8496438402779,2.4405487441822,0.0261814879891786,0.0945659715430034,-4.43145065587985
"VCP__1195",0.207508878590531,27.7393145236008,2.438282194808,0.0263016495005611,0.0946932525264586,-4.43572895737568
"SRSF7__74",-0.609485460258202,27.8173078019729,-2.43742568071176,0.0263471929383646,0.0946932525264586,-4.43734521456506
"TP53I3__1593",0.281652565387844,25.7990459275682,2.43703624973466,0.0263679247298429,0.0946932525264586,-4.43807998964884
"MARCKS__947",-0.332288534813934,28.705183200448,-2.43660997481012,0.0263906355755557,0.0946932525264586,-4.43888421846469
"RPL18A__1364",-0.17553094880331,27.9381193123699,-2.43505572084945,0.0264735985277108,0.0948346999890693,-4.44181598243513
"SUCLA2__140",0.663337019610612,24.5380325849956,2.42964548784452,0.0267643065160853,0.0957186528604824,-4.45201435723466
"PRPF8__1627",-0.269771683023183,26.0753123066405,-2.42374286555916,0.0270849007913893,0.0967064162682721,-4.46312868967549
"PCBP2__1536",-0.193225801498453,28.9117476726795,-2.42276914106991,0.0271381337495124,0.096737897391879,-4.46496093429774
"PRKDC__1333",-0.280106737875908,26.6186439531538,-2.42135339280543,0.0272157076354223,0.0967508267294973,-4.46762430718512
"GLOD4__1963",-0.200202447575467,25.6935760930665,-2.42108195357179,0.0272306045845647,0.0967508267294973,-4.46813486728193
"HADH__97",-0.450915451663541,25.4905533729828,-2.41899151097799,0.0273455883131084,0.0970011259706028,-4.47206594840343
"UBE3A__1381",0.365635436270395,23.3552991426267,2.41713210664012,0.0274482477533127,0.0972069652141707,-4.47556120678538
"GSR__642",0.353846957544565,25.9378215950707,2.41412417610528,0.0276150866023749,0.097639056201254,-4.48121272740417
"NAPG__1859",0.779021504269647,23.866690955538,2.40878713331974,0.0279134632121372,0.0985340727326333,-4.49123209667783
"BCCIP__2042",-1.85939841768747,24.9733650165786,-2.40677990768988,0.0280264631833531,0.0986343267205205,-4.49499757168531
"KARS__1518",-0.141847834707875,26.3656585706511,-2.40667400261521,0.0280324372084491,0.0986343267205205,-4.49519620365338
"ADSL__113",-0.43649195921029,24.41167214428,-2.40297733823548,0.028241715046775,0.0992104118901225,-4.50212691722467
"PYGB__765",0.254876500895662,25.4405115728392,2.3913978685245,0.028906802064896,0.101383276807317,-4.5238035747115
"HNRNPC__193",-0.19957205984818,29.4211328309222,-2.38895008257306,0.0290492658212693,0.101719133374155,-4.52837933225614
"PFN2__326",-0.525587197848264,27.506064237108,-2.38611926724533,0.0292148442322175,0.102134720285345,-4.53366827233043
"DPY30__1917",-0.75943038825714,24.6952120084955,-2.38164064731426,0.0294786156181787,0.102891706436528,-4.54202965874509
"FABP5__1357",0.213436725433994,27.2867149240516,2.3802953085064,0.0295582857121534,0.103004714049712,-4.5445398542932
"XRCC5__789",-0.184247810391774,26.8172337921662,-2.37790970186221,0.0297000567205992,0.103218446606032,-4.54898932993048
"DDAH2__633",0.205159574185704,26.4191580981486,2.37766891851288,0.0297144012956759,0.103218446606032,-4.54943830218053
"YWHAE__1261",-0.287933939825653,29.4759011026978,-2.36886951736983,0.0302431017996032,0.104797313177668,-4.56583068282541
"PCNP__1735",-0.167642230501787,26.3350180317241,-2.36850559949169,0.0302651561013559,0.104797313177668,-4.56650798295302
"DAK;TKFC__1586",-0.625753099588046,23.5751793690641,-2.36741294715996,0.0303314640788755,0.10486020438697,-4.56854124885209
"GNG5__1311",-1.1904195256216,26.3242737935301,-2.36036821062008,0.0307622554564041,0.106180970497699,-4.58163938321892
"NUMA1__1508",-0.361276382765453,28.1205529254328,-2.35722856854383,0.0309560876667899,0.106680947687134,-4.58747065040532
"C1QBP__1390",-0.256654241997115,28.4081266227966,-2.35276678460675,0.0312335131533848,0.107466969428234,-4.59575092633824
"PRDX2__980",-0.307380723752633,28.6006780403557,-2.34625743317577,0.0316424293254466,0.108702225663758,-4.60781714862953
"POLR2L__1287",-0.37088049457213,24.3643818747138,-2.34384981563806,0.0317949402914467,0.109054141661057,-4.61227587212808
"GALE__1491",0.443408799842651,23.4548315447547,2.33732675673297,0.0322116063039639,0.110309557437159,-4.62434458446231
"SEPHS1__1120",0.181357563736253,24.6729976467142,2.33489197103954,0.0323684344997771,0.110672606500023,-4.62884501397056
"RAD23A__1188",-0.664813708247802,24.5666556364574,-2.33367268470136,0.032447238462964,0.110768158890808,-4.63109784416386
"TMPO__1045",-0.263991448752165,26.1079187165291,-2.33269900815453,0.0325102970850091,0.110809744993975,-4.63289644580328
"CPPED1__1876",-0.625087904860234,24.1846745965999,-2.33137922876113,0.032595953331801,0.110928103682285,-4.6353337756968
"NDUFS2__549",-1.38508603624329,24.825318943456,-2.32904394035954,0.0327480349466344,0.111271794249251,-4.63964481720481
"YARS__1183",-0.285001095017108,25.5318717287039,-2.32353828380979,0.0331092085156639,0.112323763469028,-4.64979986928564
"SLC25A3__1347",0.257627744957276,28.3912595006175,2.32244950031319,0.0331810723039324,0.112392496855311,-4.6518066665475
"MRTO4__2084",-0.350657290460113,26.2150190968807,-2.32084116237749,0.0332874951113308,0.112577894957265,-4.65477021265724
"UQCRQ__466",0.562738614973256,24.88880935715,2.31918710692989,0.0333972753020713,0.112774055206064,-4.65781691396572
"SND1__1644",0.236528618783403,27.1787335170976,2.3143604141819,0.0337195591446632,0.113686067828292,-4.66670117995243
"IGFBP2__840",0.659805532529877,23.6377547340391,2.31043714513685,0.0339836556308204,0.114245688733551,-4.67391562095895
"LSM8__627",-0.228561138162817,25.3752696696139,-2.31033654537592,0.0339904528463459,0.114245688733551,-4.67410053037307
"RBM8A__2161",-0.212923751152889,26.7136435687932,-2.306656498572,0.034239975495344,0.114907036408104,-4.68086189039586
"TRIP13__1550",-1.01340781811951,24.0714817690239,-2.30308233179584,0.0344839528925423,0.115294242386565,-4.68742344309131
"ITGB5__842",0.565428995190736,23.1857967277464,2.3027037537351,0.0345098898261721,0.115294242386565,-4.68811814198188
"SMARCE1__143",-0.30862499026388,26.058861328526,-2.30203412771489,0.0345558114049901,0.115294242386565,-4.68934677688522
"NME1__811",-0.763734877666394,28.5230960192682,-2.30104093321495,0.0346240275274417,0.115294242386565,-4.69116876042798
"DDX47__1928",-0.265400777042721,24.2839241149946,-2.30003259332199,0.0346934122451966,0.115294242386565,-4.69301811524832
"SF3B1__568",-0.173161179600111,26.8655692964702,-2.29962052952426,0.0347218039750036,0.115294242386565,-4.69377374485373
"USP14__1184",0.159911890858563,25.8470214081436,2.29956102242815,0.0347259058795164,0.115294242386565,-4.69388286134991
"NANS__1992",0.837501932556037,24.5696641855255,2.29679598644974,0.0349170021672674,0.115752253759982,-4.69895143111839
"HNRNPAB__239",-0.164517193891072,28.780377137742,-2.29371745692074,0.0351309167331421,0.11628440219572,-4.70459097398495
"TMSB4X__1272",1.21267724102242,30.3957579939379,2.29178790191479,0.0352656152401275,0.116553125937781,-4.70812372975945
"TJP1__321",1.08520259054646,24.3589994505712,2.28856799342915,0.0354914620320302,0.11694727800643,-4.71401553308541
"TMOD1__935",-0.807296721657782,24.6295411649661,-2.28855659525618,0.0354922638945134,0.11694727800643,-4.71403638191536
"SGTA__514",-0.14524075351876,26.0811639751286,-2.28665243433735,0.0356264587453913,0.117193278589931,-4.7175186011189
"MRPS35__1335",-0.863829867412182,23.3997711383331,-2.2851707023351,0.0357312096398447,0.117193278589931,-4.72022726918242
"PXDN__1755",0.457544622610037,24.1579046587592,2.28488198527365,0.0357516537973964,0.117193278589931,-4.72075495021954
"TMSB10__1316",-0.871242808754229,31.0808160628918,-2.2844515473211,0.0357821534721323,0.117193278589931,-4.72154158690106
"XPO5__1957",-0.256732709973072,24.3035159819676,-2.28183170547395,0.0359683111006845,0.117626098464401,-4.72632775982697
"PRMT5__457",-0.183023466502252,25.9587634404065,-2.27676521026246,0.0363308784292826,0.118633662996968,-4.73557561581833
"UBE2I__182",-0.214951886864533,26.8792426654219,-2.27533515055982,0.0364338293424448,0.118791736987792,-4.73818396322039
"GALNT2__1404",0.55467933377507,24.1441156983874,2.27419646972839,0.036515997591959,0.118881678259024,-4.74026024149093
"IARS2__2000",0.300522929600621,25.5566971852269,2.2731221363883,0.0365936803740223,0.11895676993227,-4.74221869123774
"PPP1R12A__469",0.661680507151118,24.6693227235942,2.27144622789444,0.0367151685516455,0.119173825790587,-4.74527281463115
"GNB1__1286",0.321289360084439,27.5908465563929,2.26978397747587,0.0368360368209688,0.119388226482247,-4.7483008856627
"STXBP1__99",0.530502543917148,24.6393547601274,2.26821920605683,0.0369501547915036,0.119580144332682,-4.75115032301375
"COPS5__1770",-0.909859431592519,23.9816003628385,-2.26566561200707,0.0371370926981214,0.119917894494666,-4.75579818977691
"RARS__1181",0.142016435018359,26.2287226640571,2.26529036705361,0.0371646367235536,0.119917894494666,-4.75648095226121
"PRDX1__1389",0.155700867185917,30.5655491211182,2.26333206678719,0.0373086895705772,0.120204624089818,-4.7600431394693
"HNRNPA3__1150",-0.226452901280243,29.0557761041594,-2.261711614798,0.0374282821276142,0.12041181458485,-4.76298955113112
"NUP160__1408",-0.636084899019362,23.3652548050753,-2.26006396168776,0.0375502470651771,0.120626014908489,-4.76598428462066
"DFFA__430",1.15780172584256,25.0492107950926,2.2568207248058,0.0377914012053784,0.121221902540963,-4.7718757562128
"YWHAQ__925",-0.164181591120506,30.3664762729437,-2.25486645146446,0.037937406373659,0.121461557896246,-4.77542362048194
"ACADM__208",0.215537447335727,25.1801985909311,2.25432902387205,0.0379776496452449,0.121461557896246,-4.77639900331025
"DDX46__83",-0.190768872442234,25.6764474753852,-2.24448799387304,0.038721596338834,0.123659291533696,-4.79423783652423
"DCTN1__1479",0.131083965835678,26.3018744702264,2.24297082516134,0.0388374837911176,0.123847788721895,-4.79698432591479
"LARP1__1629",-0.441982679871298,25.5531878373603,-2.23727926030596,0.0392750992264087,0.125060184378828,-4.80727880409855
"SMC1A__1499",-0.882797845329144,25.4850388497066,-2.23388194767098,0.0395384858932558,0.125715069015345,-4.81341696254274
"EEA1__1523",0.464739455906976,23.7700736426453,2.22966536677093,0.0398676636342831,0.126576926232462,-4.82102841293847
"TJP2__116",-0.580699431528558,24.4308347487086,-2.22402702044777,0.0403117998431324,0.127800727886961,-4.83119427766973
"CLIC4__2168",0.156644076041314,26.6238260615808,2.22225620726894,0.0404522298738773,0.12805953003678,-4.834384176926
"MIF__801",-0.955692307417724,30.4275049346176,-2.2207379830305,0.0405729891269115,0.128255399591311,-4.83711797995055
"SEPT9__2068",0.124975529329657,26.6550073373412,2.21993922379187,0.0406366560528,0.128270488236229,-4.83855586842191
"UBE2Z__1951",0.916965587332164,24.0335861061886,2.21872705830792,0.0407334509874343,0.128389951158657,-4.84073741864352
"SHD__1822",-0.400449801301278,23.8116551344072,-2.21575422832967,0.0409717434088724,0.128847807200191,-4.84608493824109
"RPS24__18",-0.282202704898733,27.184413783748,-2.21543970828765,0.040997029563697,0.128847807200191,-4.84665046969053
"NCBP2__1154",-1.17764631395496,24.542588373698,-2.21276880699663,0.0412123414748501,0.129337867049313,-4.85145120824286
"IQGAP1__1075",0.314527870170469,25.9495060267226,2.21123421116867,0.0413365235740659,0.129540932869519,-4.85420810804921
"PGM3__618",0.873372701185016,24.6780180145956,2.2080713132957,0.0415935620636904,0.130159164044134,-4.85988698092946
"RBMX__1020",-0.23631327153932,28.4045600100006,-2.20600746051184,0.0417620799235851,0.130499010148592,-4.8635901783437
"MRPL24__1784",-0.177984481254889,24.084352373057,-2.20166313651877,0.042118865486576,0.131425342449517,-4.87137910087803
"DLAT__751",0.190179950754953,25.318319983358,2.19851537584921,0.0423791369926588,0.132048298097297,-4.87701748338599
"PA2G4__2106",-0.120906653499137,27.3543062252166,-2.19714822636314,0.0424926409731184,0.132212817199217,-4.87946499983225
"MBOAT7__1830",0.955593956344682,24.0466850685591,2.19490228295101,0.0426797136057482,0.132605443984764,-4.88348395667753
"PGRMC1__428",0.270912886274782,25.7220441406849,2.18609255769724,0.0434208649622447,0.134716016934144,-4.8992265927351
"TOP2B__1370",-0.295567697926877,25.0204178154008,-2.18352908588848,0.0436387447681201,0.135112326948481,-4.90380088479089
"ACAT2__1899",-0.387062114128831,24.7831085887656,-2.18279963357423,0.0437009277491034,0.135112326948481,-4.905101988978
"MIA3__1600",0.477306230273456,23.0805048992276,2.18187954154641,0.0437794784686614,0.135112326948481,-4.90674279050321
"CPSF6__317",-0.198295026586063,25.6934877363093,-2.18167753838677,0.043796741425908,0.135112326948481,-4.90710297201896
"CYP51A1__77",0.278200557263805,23.4527809836703,2.17769064671439,0.0441387424880039,0.135974796518915,-4.91420803009209
"CAPRIN1__1492",-0.187576271143712,26.7771446008592,-2.17387368154011,0.0444684699809182,0.136797072907401,-4.92100353238566
"VPS35__1834",0.243239757471876,25.5183708914967,2.17030087120296,0.0447791594456747,0.137558546223807,-4.92735837350558
"PFN1__705",0.186013637139506,30.8935855751325,2.16875426405949,0.0449142700460856,0.137634309697904,-4.93010747498189
"PSMD5__1562",0.175570918366216,24.1825394490018,2.16857209899855,0.0449302085377455,0.137634309697904,-4.93043120261535
"RALA__766",0.225910758882819,26.0633272572773,2.16548084534757,0.0452014717259348,0.13827079412793,-4.93592240102393
"NUDT21__516",-0.262330285351716,26.5038221284209,-2.16367607995816,0.0453605389056336,0.138556495949176,-4.9391263104927
"SMU1__1580",-0.313895061007045,24.9719446345076,-2.16297915146064,0.0454221019778292,0.138556495949176,-4.94036313458571
"USP9X;USP9Y__1776",0.247307047214132,24.0431493961178,2.1610512092479,0.045592806939002,0.138882704214191,-4.94378345551304
"PIN4__2111",-0.248759886547152,25.9494836485499,-2.15893386277459,0.0457809617119787,0.139261081855712,-4.94753783401657
"FAF2__1799",0.746109517928861,25.0218930982695,2.15761006935818,0.0458989609597047,0.139425295634919,-4.94988407771181
"GNAQ__1123",1.08264613047199,24.4636645804634,2.15422492511552,0.0462019756707116,0.140150282744861,-4.95588012517064
"NAE1__1456",0.288433363034496,24.7140199654476,2.15172478805201,0.0464269494810512,0.140636851140097,-4.96030518992674
"MARCKSL1__1092",-0.267507814563356,27.7748359705044,-2.14077424252869,0.0474242315597451,0.143380468816524,-4.97965284590769
"YTHDF2__2154",-0.216517910808086,25.4035108792125,-2.14033834413853,0.0474643333410073,0.143380468816524,-4.980421849579
"GEMIN5__1723",-1.14567980011298,24.4170438091574,-2.13796014685649,0.0476836711240305,0.143562143185765,-4.9846158628328
"PUS7__1833",-0.742619373390344,23.4823957825658,-2.13780429641027,0.0476980774003659,0.143562143185765,-4.98489061721319
"MAP2K2__1007",0.195761632308152,25.0945497771441,2.1375432302721,0.0477222183960027,0.143562143185765,-4.98535083477267
"YWHAG__1252",-1.2391250386143,30.2044128599394,-2.13469041597007,0.0479867516513617,0.144158820822987,-4.990377815105
"ZW10__498",-0.859649578260225,23.2130094486265,-2.13090764849234,0.048339590131608,0.145018770394824,-4.99703761309965
"KIF21A__1660",-0.41687835616117,24.9575867387577,-2.12864539613306,0.0485517368804575,0.145454859595098,-5.00101724699266
"TPT1__796",0.218810172070999,27.9424206457714,2.12537206854974,0.0488602094701628,0.146177934376394,-5.0067712572715
"GLO1__1377",0.165156422365577,27.2381298193934,2.12427890983945,0.048963626031478,0.146286388884169,-5.00869174109516
"SPTBN2__471",-0.474292747374161,23.4282618579591,-2.121407082163,0.0492362665874595,0.146899436476009,-5.01373434502197
"EFTUD2__1516",-0.195006059501477,25.9759109223483,-2.11563001431396,0.0497889343642627,0.14834514233292,-5.023866422219
"G3BP1__1438",-0.200390098888342,26.5976810401403,-2.11380892226471,0.0499643238509567,0.148664340638502,-5.02705705776151
"NELFA__79",-0.357652530219198,24.1652692502768,-2.10447813818957,0.0508718701131599,0.151158162491763,-5.04338026919607
"PGLS__614",0.167858964919237,25.8697607514002,2.10146399261319,0.0511682412286667,0.151831647678523,-5.04864431549755
"MSI2__195",-0.855271561049879,24.2226666244298,-2.0999809294862,0.0513146442932259,0.151957304421532,-5.05123280980713
"TMSB15A;TMSB15B__45",-2.01253694808635,26.3118822970543,-2.09962207417073,0.05135012674667,0.151957304421532,-5.05185898672649
"BAG2__629",0.69782182115766,24.3069388019324,2.09804537486516,0.0515062913699627,0.152183931175269,-5.05460948215134
"GNS__812",0.536227370811918,25.0243047460424,2.09743909380103,0.0515664560180665,0.152183931175269,-5.05566679992491
"PGRMC2__481",0.897388650156209,24.7291089335583,2.09335950921759,0.051972967481035,0.153176080072658,-5.0627767528581
"ARF1;ARF3__1338",0.19173461290799,27.8078734010191,2.09252069652117,0.0520569129622861,0.15321615734035,-5.0642376528906
"GMPR2__27",0.713501846026904,23.5084290314555,2.09019094048009,0.0522907164745391,0.153696599840143,-5.06829344111378
"TBCD__382",-0.713550845331945,24.0645700690326,-2.087956662309,0.052515837952852,0.154150262885865,-5.07218055164096
"RPS10;RPS10P5__1073",-0.414411724760473,27.1583507893099,-2.08590546143308,0.0527232910000258,0.154550912245028,-5.07574702408292
"SNRPD2__1270",-0.188804943536841,28.0714041683887,-2.08191795767611,0.0531287166653094,0.155433968181228,-5.08267435371415
"TECR__2029",0.776538779706748,26.2425380184253,2.08154025290686,0.0531672664348095,0.155433968181228,-5.08333012452275
"SMARCD1__1814",-0.651955615386662,24.0615763560543,-2.07778223147434,0.0535522134293556,0.156349491754875,-5.08985101652907
"TRA2A__1458",-1.00134826223762,25.2787744749719,-2.07362643079489,0.053980862111519,0.157389983505875,-5.09705411129153
"FLNA__875",0.297349521540276,28.1186988662172,2.0720065040845,0.0541487937199965,0.15766854641999,-5.09985958275997
"PLAUR__1373",1.27312590584714,23.9923713066129,2.07028987054201,0.0543272696152307,0.157801921716254,-5.1028311332427
"ADD3__2058",0.933166953646452,23.8893977376944,2.07017237783433,0.054339504723228,0.157801921716254,-5.10303446425339
"UMPS__763",-0.885259419231815,24.3006812133735,-2.06845205328646,0.054518938289388,0.158112180551647,-5.10601085486532
"DNAJC7__1853",-0.588668019075453,24.781995886301,-2.06754417657941,0.0546138490547084,0.158176812820685,-5.10758101669388
"SNRPA1__738",-0.148238946697809,25.9224794596257,-2.06680072286229,0.0546916827689589,0.15819187924408,-5.10886650928384
"SRSF5__1435",-0.203798312627569,25.8729478512454,-2.06592949340843,0.0547830220499073,0.158245917804639,-5.11037259075239
"MRPL13__1909",0.852313312697191,23.8437798666995,2.05825266665114,0.0555938763262089,0.160375447203289,-5.12362723641828
"ADI1__1892",-0.229557009546017,25.491563804461,-2.05746991632236,0.0556771634093625,0.160403256488878,-5.12497708093006
"NEFL__697",1.21913103158439,24.0778547211941,2.05281923746628,0.0561743533952236,0.161424043477719,-5.13299086501536
"ARPC2__479",0.305659362866887,26.3938773108535,2.05276926527766,0.0561797176107028,0.161424043477719,-5.13307691595024
"NONO__1531",-0.14888501684144,28.4798275992515,-2.0482143949661,0.0566706145264347,0.162620024293247,-5.14091507949549
"EHD4__1932",0.830653171790022,23.7086455672123,2.0451970462335,0.056997948139825,0.163344119800709,-5.14610173506507
"BLVRA__1167",0.142569807495519,26.3405110676598,2.04420596285452,0.0571058385973237,0.163438260794969,-5.14780436069041
"QDPR__729",0.320460699144114,25.0119468478138,2.03820937206513,0.0577625971242794,0.165061686416251,-5.1580956796395
"DDX19A;DDX19B__306",-0.185335284304561,25.4862050429404,-2.03743158102785,0.0578482825162446,0.165061686416251,-5.1594291994452
"TROVE2__748",0.292158692626749,24.7624421393668,2.03613456168167,0.0579914251649192,0.165061686416251,-5.16165225809846
"IGF2R__773",0.256462772986861,24.7052635269944,2.035833393012,0.0580247088929742,0.165061686416251,-5.16216833264742
"SCAMP3__462",0.239181959237779,26.127064489125,2.03558658305227,0.0580519980692601,0.165061686416251,-5.16259122555435
"OPA1__131",0.165012466550959,24.3415264828382,2.03146798524941,0.0585091020052856,0.166144490440042,-5.16964364949049
"ECI2__84",0.84977169872591,23.7372681771505,2.02758165737079,0.0589434162954447,0.167027098771921,-5.1762905003227
"MCFD2__1712",1.58414513323749,25.7763121869923,2.02731524181661,0.0589732961228685,0.167027098771921,-5.17674587556047
"COQ9__356",0.991781181976751,24.2079543432002,2.02122553134563,0.0596600390925691,0.168752682004695,-5.1871450054709
"SDF2L1__1968",0.950700510071492,23.8834640820933,2.01952887617126,0.0598526580211706,0.169077936666809,-5.19003895415746
"RDX__138",0.864812364285307,25.8986272482027,2.01266797545566,0.0606373189127465,0.170891849741667,-5.20172648572032
