protein,pvalue,log2FC,adj_pvalue
HNRNPA1;HNRNPA1L2,0.148426169254318,-0.21143107314684073,0.32753008777700565
UBAP2L,0.8663989761742501,-0.011527574078520786,0.9280218185716915
TIA1,0.1609194797191999,-0.8183825538660656,0.34462401851368474
ARPC4;ARPC4-TTLL3,0.02003742702875019,0.3587914155562011,0.10149189783399515
CPSF6,0.1014684562009743,-0.19829502658606657,0.25667630383939843
B3GAT3,0.11159754806018653,0.9063031520871085,0.27218256557536297
DPP3,0.031203227989250244,0.29805537334950216,0.12585301955664266
API5,0.8422188134191497,-0.03038800003434261,0.9144756654734257
TJP1,0.048191213422069536,1.0852025905464586,0.16581431727214446
GNG2,0.00016870208181764352,1.3781359830060396,0.005484076629833247
ZNF512,0.4333370628598841,-0.0943450943161892,0.6351333263181882
LAMB1,0.021397554673562802,0.4168689194044717,0.10573810666140779
USP11,0.631840057797472,0.09345838907063708,0.7815267280167629
PFN2,0.06253192169974726,-0.5255871978482674,0.19291009272244977
MRPS22,0.5458339591536117,-0.23959796259407184,0.7243325585162865
CELF1,0.17259753960317195,-0.5087434172882119,0.3604194067648212
SEC24C,0.03355416789294958,0.25497033815118186,0.13048004008116304
HNRNPH1,0.23187918184753048,-0.1556235898302809,0.4338764606832607
ERC1,0.3807255752304816,-0.36766965557824705,0.5856075585112916
STAT3,0.13512418069781837,0.6576161187058887,0.30784567527180795
AMPD2,0.0015789673472425471,0.23523367788499883,0.021228338779594243
DPM1,0.4396521165252845,0.6171461730427303,0.6409386277055352
CALM2;CALM1,0.5884036712644422,-0.09646874032881314,0.7520793403837764
HNRNPD,0.023251631236089084,-0.2049044427261144,0.11033126978693251
DNPH1,0.08023768965348427,-0.1721913027567865,0.2239995153011808
SYNPO2,0.05594682868635839,-0.4221818054130466,0.1815979029491633
SSSCA1,0.17935064633142506,0.0995433981855598,0.3682278531081293
PUM1,0.5925170572148827,0.1712857454303105,0.7554266358718346
HADHA,0.021872515072319406,0.2607335082028932,0.10633557550783855
CLPB,0.3457583872376369,-0.39673142003628925,0.5464889458661634
METTL7A,0.46348211058284894,-0.23192204427694207,0.6619436307209475
RPL28,0.7238385189534589,-0.031676520145381915,0.846226674332063
CERS2,0.6072731267734746,0.38894198541765945,0.7671930801117329
TLE3,0.01792889008266508,0.43578143395597735,0.09500940194825286
RPS27L,0.22140895995030477,0.9864309041879729,0.42116044958232646
ANP32A,0.016652502922784085,-0.32645784785536947,0.09158321093956806
SEC11A,0.8356847029726511,-0.06114223221234738,0.9105906876241691
AKR7A2,0.2889034225370209,-0.4510917272917645,0.4950681780374756
SRPK1,0.1257172467293181,-0.6410386801439927,0.2953745020242231
ITGB3,0.03725142486744453,1.2532291012862053,0.1412441329275711
RNPS1,0.3405459188101062,-0.0949936459635623,0.5413934388090594
H3BN98;Q15041;H3BPJ2;H3BTX6;H3BS91,0.6747829287642343,-0.37580964340022405,0.8151435478322573
RPS17,0.24870187552865064,0.09205117182041889,0.45113330764156084
COQ9,0.05694840670284005,0.991781181976755,0.18348170088577756
MACF1,0.20525009108795908,0.2511173366784618,0.39985214525006696
NDUFB10,0.894121401301915,0.010989359798404763,0.9414888690081732
HAGH,0.7903909926752201,0.12848682832843394,0.8873057345001327
GSPT1,0.41443266100140225,0.04652503403034203,0.6181711320906702
NOL3,0.9501486058327776,0.030956895465333645,0.9761432375017876
TPM1,0.6512056318146039,0.13460319951830968,0.7959179944400714
APOO,0.8940398000174081,0.062358464679338255,0.9414888690081732
EBNA1BP2,0.9689069104917133,0.004023117617219185,0.9847313350681062
NAGK,0.03392705838804507,0.29535853008379576,0.13101619356234426
hCG_1984214;MRPS17,0.946337565780913,0.05252393938236821,0.9740657931336618
NSF,0.00015746875302400615,0.2386190784305704,0.0053472844194207714
SLC25A11,0.10741568866014053,0.23225100892432238,0.2664594190225354
GEMIN4,0.4240291571915004,-0.22633035890871156,0.6268444434646493
ANK2,0.5463611499740271,0.34007822418809397,0.7243325585162865
ECM29;KIAA0368,0.41091596797087376,0.22754252049656642,0.6146806169234637
TOR1AIP1,0.036727456163463644,0.42387328767740584,0.14009176799303646
CYB5B,0.9958884768281926,-0.0007533451800227908,0.998501586725831
PARVA,0.2833880264758511,0.30931139752026837,0.48946797911530826
SRSF2,0.2895724908403451,-0.14790652367753765,0.4952116785382395
LUC7L3,0.18919342012742024,-0.3190422472026384,0.37908304419275185
OLA1,0.6016144040130641,0.043517310712861246,0.7626985866940941
COPS7B,0.26145743778230407,-0.3502928338607951,0.46291513352436076
PTRH2,0.15265057144610727,-0.6611400218418133,0.335831257181436
SUMF2,0.014052410310250016,1.4726095132448478,0.08362335971509435
OTUB1,0.5964570797373867,-0.08564367791127125,0.7583674954279207
TBCD,0.027173113287993093,-0.7135508453319446,0.11817845712489321
CBX1,0.006157689372484754,-0.3062266660808497,0.05141374407602635
DCXR,0.07793631183486782,-0.4529206765936493,0.21971268313635814
RPL19,0.2324054237943958,-0.11486648455026938,0.4338764606832607
SRSF1,0.2705551397904372,-0.15803475977898884,0.4717927097386487
SNRPB;SNRPN,0.024537982223151084,-0.2887903428696035,0.11176876404429746
RPL18,0.637857063393456,-0.07366152083955058,0.7853322125895689
SAP30BP,0.1262591548856926,-0.805142468189068,0.2955578814841438
LIMD2,0.9209576766836004,0.08047961091074285,0.9571887189748086
RPL26;RPL26L1,0.669524883414459,-0.037169775140927896,0.811929396479227
PNPO,0.6297377278205964,0.25059724337620537,0.7810756100189402
MYL12A,0.012449320067355146,0.6287802442436465,0.07766205602796533
ZNF207,0.026464251475965705,-0.2147338438016959,0.1173913232477664
BUB3,0.021937729367691568,-0.2170852285176572,0.10639824537632735
CUL4B,0.017203730648066216,0.23074740142801886,0.09228996391992172
H3F3A;H3F3B;HIST3H3;H3F3C,0.035638647324521426,-1.8820249895037122,0.13641647429315934
DAZAP1,0.4914119444045879,-0.08130216651387556,0.6821658341754452
LONP1,0.4165341607064097,-0.06400009396569573,0.620103487367437
POLR2I,0.4699630163255619,-0.14833165244506574,0.6681327999719803
RPS15,0.7764820595685767,-0.1144940854019012,0.8799052683352551
PRKCSH,0.15476656615991266,0.2340551609124617,0.33843532238583307
EIF1;EIF1B,0.8890716360786237,0.020550314331245545,0.9395429516638731
RBM42,0.1824221515498852,-0.38124018029615314,0.3709392024215817
FARSA,0.3947948908935215,-0.36073287531364784,0.5967128885260858
EIF3K,0.4452618913474182,-0.06395791787537419,0.6452298066232048
MRPL4,0.9911557008885481,0.007206608227065203,0.9966468682064902
SARS2,0.8830689378755417,-0.05922032281132772,0.9345598380432119
ZNF428,0.17916234923748117,0.12424975860738385,0.3682278531081293
PNKP,0.6591349070771858,0.19688268802054765,0.8020088422425199
MYDGF,0.00012087665050672936,0.7900876242850394,0.0048753582371047505
ARHGEF1,0.5416458616858532,0.07908400472253518,0.7197710108308653
RPS5,0.0702250891284063,0.18696482068463993,0.20530234110291132
EPS15L1,0.057619578374949805,-0.17799256410293296,0.18492230879453436
CLPP,0.7892995498710976,0.13417735737921532,0.8873057345001327
SUGP2,0.2418334573381764,-0.42048920455499683,0.4437545058409477
FSD1,0.46202221210768474,-0.33065473512749577,0.6607251332702149
AGPS,0.8486109270704237,0.015991904198724427,0.9168028765671542
KIF2A,0.9597987470550551,-0.01884465813382974,0.9819383122151544
DDX39A,0.02986923872580386,-0.4826695332557236,0.12321060974394092
PDLIM1,0.02713527084406963,0.8388312873256538,0.11817845712489321
ACOT7,0.7478556417434735,-0.04555164322358962,0.8603492509768509
AIP,0.10681577659508601,-0.6841959082743898,0.265576211671344
AP3B1,0.5482678563752292,0.28123761581041506,0.7259133077113977
PSMD11,0.6887467684715183,0.0269993038232883,0.8220052511948038
PSMD12,0.5188438852094294,0.09562764285184144,0.7036375977497741
PSMD9,0.0525389430019449,0.210390310481106,0.17413502961706806
PGRMC1,0.09202957680977673,0.2709128862747896,0.2429794297957372
SUPT5H,0.48503263213461506,-0.17641149645085363,0.6784849536218315
DFFA,0.13400658911779212,1.157801725842564,0.3059395713821292
HIP1,0.41129595821955506,0.37610713403061524,0.6148267652726087
CLIC1,0.013698213472373294,0.3950084587782676,0.08241632304648905
EIF3F,0.4272373194713813,-0.10531877477902185,0.6295824640112777
WASL,0.7193861670088356,-0.23975329906638976,0.8437388646985697
IPO5,0.005522009665943503,-0.3810246454182682,0.04867747628714451
SAP18,0.41837475272899255,-0.3998284677306927,0.6219933183916353
IGF2BP3,0.9483168472084791,0.005748929856089546,0.9751813471293991
DNM1L,0.15622360814026923,0.1605440371468596,0.3402550185295064
GOLIM4,0.24644312815086572,-0.6288033882319901,0.4484153158835302
NDUFA4,0.1899870605484611,-0.9433209262502125,0.3799741210969222
PSMD14,0.39101219070894916,0.12229126141706459,0.5942948718521224
SDCBP,0.015236039694044634,0.9672121928534736,0.08701014435768523
NOP56,0.44151985936645316,-0.11279725867693813,0.6419071155763969
PODXL,0.18854815214233164,0.7960618159191384,0.3784865210746528
PIR,0.012320048212856363,-0.5516956752706754,0.07732871760115607
KPNA4,0.22187769833230653,0.2208986963856745,0.4213161525438218
PPP6C,0.777800314148243,-0.14460893492118387,0.8805180980788347
UBE2C,0.05260963833462328,-0.661706638851328,0.17413502961706806
ARID1A,0.22925272853865272,-0.6467698893764684,0.43169572421325597
TXNDC9,0.5833208748942665,-0.1571773069484479,0.7491175174675142
DPYSL4,0.29614269504527496,0.16896993763655743,0.5010950114505311
NDUFAB1,0.5672076730013812,-0.43507248411233945,0.7376049214380582
COPE,0.1529727583530257,0.18195913805616826,0.33586156017428426
AP3D1,0.8231301385113952,-0.12144525777124571,0.90700466232129
TOR1B,0.6943461347882272,0.16651984049729762,0.8264212273595268
PDCD5,0.648101158053765,-0.0531838929606927,0.7947877324020207
PRMT5,0.06510242407000418,-0.18302346650225942,0.19628706798949627
SLC9A3R1,0.5634262440705597,0.04455230107104313,0.734376038052471
TCERG1,0.8679432710884002,-0.028081965158456512,0.9280218185716915
PHOX2A,0.7537218682846795,-0.06475601059688785,0.8630947576887654
PSMA7,0.4060247326898633,0.06392206792171251,0.6101525954486618
SCAMP3,0.11220875471434102,0.23918195923778285,0.2727736749684338
MGST3,0.16575785695547382,0.8332200412550179,0.34967384412242974
TAX1BP3,0.010934564905910217,2.6101808061938847,0.07195009777967509
HAT1,0.005257993823332035,-0.46975776268291725,0.04718902299782681
UQCRQ,0.11319182906684552,0.5627386149732487,0.2745343025696988
HGS,0.0031382941752826654,0.4406334975625086,0.0328615611238733
CLGN,0.29421031601614883,0.4307531249098986,0.49905768557879454
PPP1R12A,0.1306583152300077,0.6616805071511109,0.3011363074824939
XPO1,0.12875549150467955,-0.18551950988716825,0.2985565209025778
SPTBN2,0.08181980436871883,-0.47429274737415383,0.2258599922877942
SEC16A,0.010079695155816701,0.32807352428020664,0.06796772770702407
